segment_index,start_time_sec,end_time_sec,rms,zero_crossing_rate,spectral_centroid,spectral_flatness,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_delta_1,mfcc_delta_2,mfcc_delta_3,mfcc_delta_4,mfcc_delta_5,mfcc_delta_6,mfcc_delta_7,mfcc_delta_8,mfcc_delta_9,mfcc_delta_10,mfcc_delta_11,mfcc_delta_12,mfcc_delta_13,mfcc_delta_14,mfcc_delta_15,mfcc_delta_16,mfcc_delta_17,mfcc_delta_18,mfcc_delta_19,mfcc_delta_20,mfcc_delta2_1,mfcc_delta2_2,mfcc_delta2_3,mfcc_delta2_4,mfcc_delta2_5,mfcc_delta2_6,mfcc_delta2_7,mfcc_delta2_8,mfcc_delta2_9,mfcc_delta2_10,mfcc_delta2_11,mfcc_delta2_12,mfcc_delta2_13,mfcc_delta2_14,mfcc_delta2_15,mfcc_delta2_16,mfcc_delta2_17,mfcc_delta2_18,mfcc_delta2_19,mfcc_delta2_20
0,0.0,0.5,0.002835079,0.07695833333333334,2795.10132041241,0.0007040670737881305,-223.19042094212003,170.22189954575504,-53.263121688524606,24.251123051831634,-6.982346054457265,4.163383293856458,15.88459989771814,10.396266773981868,-31.530269109128206,16.33051202438611,-3.3127859636364727,-9.605910354194434,3.427192547946328,1.5415345623670014,-14.783373369122337,7.083889110194133,-5.720734960308363,-1.4778112611539198,-8.752868532969487,-0.3093507356125357,-9.755565975322794,5.07296191149731,-1.532643056607942,-1.6916780864318237,-0.2377456186346814,-1.3168245422404985,-0.1747235996382197,-1.3069556530394604,-0.020718439306341215,-1.2755900560363789,1.0266240641649957,-2.927428095706818,0.21026870239526937,-0.9563789610529418,-0.48427465271606,-1.4220277922792264,0.2331798312842563,-0.7286923375308758,0.07162131507124762,-0.4851780614002244,-1.3073433289226768,1.3306174760713423,-0.6116669521888515,-0.2838277824449639,0.2519443090800042,-0.12196166988800602,0.2317536243899193,-0.17765712239357614,-0.09099259734592069,-0.2716144439753082,0.1983001516828066,-0.4175575207370452,0.18981748679127236,-0.12252030678312141,-0.029517179818238568,-0.1073694366423751,0.19874790056793554,-0.28293980211204744,0.031114206233592696,-0.10429999166732953
1,0.5,1.0,0.009772098,0.08295833333333333,7088.07304781829,0.011918375262323188,-150.90326775098268,98.15645262422586,-6.503554572166064,31.151640935527045,0.044186951405236985,12.341209850529479,-1.4102151668907792,26.50199336809963,-21.95274269575549,26.01547261444217,-20.077331879947543,28.623937626399258,-6.341028271735085,6.585345254546535,-9.109476066478429,27.990583284445826,-19.116555212342014,13.646173414809807,-7.867009648803135,7.298910230148746,-9.755565975322794,5.07296191149731,-1.532643056607942,-1.6916780864318237,-0.2377456186346814,-1.3168245422404985,-0.1747235996382197,-1.3069556530394604,-0.020718439306341215,-1.2755900560363789,1.0266240641649957,-2.927428095706818,0.21026870239526937,-0.9563789610529418,-0.48427465271606,-1.4220277922792264,0.2331798312842563,-0.7286923375308758,0.07162131507124762,-0.4851780614002244,-1.3073433289226768,1.3306174760713423,-0.6116669521888515,-0.2838277824449639,0.2519443090800042,-0.12196166988800602,0.2317536243899193,-0.17765712239357614,-0.09099259734592069,-0.2716144439753082,0.1983001516828066,-0.4175575207370452,0.18981748679127236,-0.12252030678312141,-0.029517179818238568,-0.1073694366423751,0.19874790056793554,-0.28293980211204744,0.031114206233592696,-0.10429999166732953
2,1.0,1.5,0.0076850685,0.06666666666666667,9030.441305158492,0.01210029331351106,-113.37022710309776,72.18708513010174,4.031364920857688,34.09444082649721,-10.476831895071024,26.10914658094658,-6.487966395560669,30.396368310013617,-16.693294806575274,30.41836653971323,-23.087850722848913,39.721785871876094,-14.589280277624585,17.54709805836335,-10.253234907699436,21.11958724432744,-24.58387240047182,26.261576679735622,-11.275410460087867,4.546013849068065,-9.755565975322794,5.07296191149731,-1.532643056607942,-1.6916780864318237,-0.2377456186346814,-1.3168245422404985,-0.1747235996382197,-1.3069556530394604,-0.020718439306341215,-1.2755900560363789,1.0266240641649957,-2.927428095706818,0.21026870239526937,-0.9563789610529418,-0.48427465271606,-1.4220277922792264,0.2331798312842563,-0.7286923375308758,0.07162131507124762,-0.4851780614002244,-1.3073433289226768,1.3306174760713423,-0.6116669521888515,-0.2838277824449639,0.2519443090800042,-0.12196166988800602,0.2317536243899193,-0.17765712239357614,-0.09099259734592069,-0.2716144439753082,0.1983001516828066,-0.4175575207370452,0.18981748679127236,-0.12252030678312141,-0.029517179818238568,-0.1073694366423751,0.19874790056793554,-0.28293980211204744,0.031114206233592696,-0.10429999166732953
3,1.5,2.0,0.0070578414,0.07004166666666667,8217.022447645673,0.016487777341713885,-89.76427974792793,55.820143233898584,0.2544508420276699,58.24033080051332,-20.869545143677968,29.849562460456074,-10.73605384405408,35.26798215262582,-19.232481545526618,26.867665493464923,-20.63810528785161,32.90347896923447,-10.030854626852369,10.989542287151835,-2.9665485689644306,20.828198488170806,-18.493912169108693,22.088565659641127,-7.5100072969675775,7.61739287696348,-9.755565975322794,5.07296191149731,-1.532643056607942,-1.6916780864318237,-0.2377456186346814,-1.3168245422404985,-0.1747235996382197,-1.3069556530394604,-0.020718439306341215,-1.2755900560363789,1.0266240641649957,-2.927428095706818,0.21026870239526937,-0.9563789610529418,-0.48427465271606,-1.4220277922792264,0.2331798312842563,-0.7286923375308758,0.07162131507124762,-0.4851780614002244,-1.3073433289226768,1.3306174760713423,-0.6116669521888515,-0.2838277824449639,0.2519443090800042,-0.12196166988800602,0.2317536243899193,-0.17765712239357614,-0.09099259734592069,-0.2716144439753082,0.1983001516828066,-0.4175575207370452,0.18981748679127236,-0.12252030678312141,-0.029517179818238568,-0.1073694366423751,0.19874790056793554,-0.28293980211204744,0.031114206233592696,-0.10429999166732953
4,2.0,2.5,0.010139156,0.08291666666666667,8377.936507675446,0.01626341214290935,-123.7370591485413,70.22020918371953,-1.3840336178668207,43.84840397607714,-25.104222866495547,8.29176257476584,10.2458403844761,17.700971115807654,-36.39654744061589,42.41934753249258,-18.249321358523524,18.28417788038105,-3.0037849853401632,14.319664598234137,-14.651420538093591,25.3174206749285,-17.29035797277345,15.64471425666994,-9.082045599368042,10.996967371935707,-9.755565975322797,5.072961911497314,-1.5326430566079456,-1.6916780864318288,-0.2377456186346809,-1.3168245422405014,-0.17472359963821843,-1.3069556530394628,-0.020718439306340278,-1.2755900560363835,1.026624064164998,-2.9274280957068237,0.2102687023952704,-0.9563789610529437,-0.4842746527160607,-1.422027792279228,0.2331798312842578,-0.7286923375308787,0.0716213150712481,-0.48517806140022524,-1.307343328922678,1.3306174760713432,-0.6116669521888518,-0.2838277824449641,0.25194430908000437,-0.12196166988800602,0.23175362438991945,-0.1776571223935762,-0.09099259734592077,-0.2716144439753084,0.1983001516828067,-0.41755752073704555,0.1898174867912725,-0.12252030678312148,-0.029517179818238547,-0.10736943664237504,0.19874790056793568,-0.2829398021120476,0.031114206233592713,-0.10429999166732958
5,2.5,3.0,0.0034057405,0.067625,3297.7697322418794,0.0015889412527689904,-213.96565827992055,152.29997407320505,-23.583666297439535,18.621920395331745,-8.87728603619695,0.6382280143691046,0.30177680252264444,19.285853453287235,-24.295337148331544,20.913096282481817,-10.529555046512698,-3.998164681210815,-3.968238349028724,2.6499144885271497,-17.720641115637434,8.925723700445499,-12.303181020399858,11.405361991623767,-8.769097264691588,-0.3429625600076971,-17.366468859004957,12.134733600758464,-5.350716079954674,-2.8855112057561616,0.4555713626788183,-2.3150542933978984,1.2078193690042647,-2.664729477897153,-0.7031613078117965,-2.597021045906342,2.0286934529910967,-5.754675001599949,1.1096322450478568,-1.7249485061460998,-0.865479417106315,-2.673578870031186,1.1737415362337487,-2.3067655360961004,0.028470252595489513,-1.270363990247725,-1.311661052808861,1.3476903125003599,-0.6089248908885994,-0.29325618198839815,0.2670989178423474,-0.11702723040968441,0.23190137953245707,-0.17225284293994206,-0.08846505504166283,-0.27732288238238023,0.20177666133596847,-0.4115963766357331,0.19425343823747704,-0.12190090484989126,-0.025737518976001066,-0.09612250223686186,0.20341319128012303,-0.2851539801510672,0.03537043400909853,-0.10134839946652356
6,3.0,3.5,0.0037452464,0.079875,4308.4316220251485,0.004377674140247623,-208.0696324491343,131.11619016229622,-20.544051172430382,21.291613936793254,-9.854191801208966,11.228185522759434,-0.5357697434021141,17.07199353873362,-24.359724129115612,19.8837026382398,-8.72904984755701,4.740262464330432,-4.32655577679129,5.040537338442162,-12.162862555881492,10.988704636577989,-15.591183055438513,12.038339273307582,-9.928651405270765,6.467584608660954,-17.625532292175965,13.159103786499466,-5.186192401939541,-3.4512151783622147,1.3648478884194046,-2.018987924698606,1.2166846775565228,-2.3404727106791148,-0.5515087695563171,-2.9395273503306623,2.2372840321808076,-5.39700635552122,1.375789331820132,-1.68778439015229,-0.638699766572066,-1.9987628057003983,1.4536589789649954,-2.4396162184372803,0.2838439191258393,-1.0932684581993666,-1.1848126714141582,1.2299941176793403,-0.545290340499487,-0.27335896333299237,0.2555436348204557,-0.10039006789039433,0.20885899672174893,-0.14962327919231377,-0.0770910072332386,-0.25529903255121406,0.18507550485553337,-0.3644755948708474,0.17926404585993388,-0.1090914124316719,-0.01938410623616348,-0.07526331760766247,0.18773716286429815,-0.25885276017498,0.036089618383694476,-0.08826196731906517
7,3.5,4.0,0.0022330082,0.06558333333333333,3088.8595227895207,0.0015340773323919113,-238.4317217385771,155.86137555450534,-39.62094366109457,19.290345330766293,-7.171416330455905,0.35486081906894174,4.69194995580776,10.803389453756562,-27.144137559067698,12.173544955319304,-9.162480368508103,-2.566744317973595,-2.640870128196723,-0.7296981798092683,-14.017444155513946,8.128019632665094,-10.913412977943334,4.856197012480744,-7.0489286653613465,-1.7450214083368083,-17.625532292175958,13.159103786499465,-5.186192401939537,-3.4512151783622125,1.3648478884194024,-2.018987924698605,1.2166846775565223,-2.3404727106791126,-0.551508769556318,-2.93952735033066,2.2372840321808063,-5.397006355521216,1.3757893318201313,-1.6877843901522893,-0.6386997665720665,-1.9987628057003974,1.4536589789649943,-2.4396162184372785,0.2838439191258387,-1.0932684581993655,-1.1848126714141585,1.2299941176793399,-0.5452903404994868,-0.27335896333299237,0.2555436348204556,-0.10039006789039437,0.20885899672174882,-0.14962327919231383,-0.07709100723323856,-0.25529903255121406,0.18507550485553337,-0.36447559487084746,0.17926404585993383,-0.10909141243167189,-0.01938410623616348,-0.07526331760766249,0.18773716286429806,-0.25885276017497993,0.036089618383694455,-0.08826196731906516
8,4.0,4.5,0.00633374,0.07254166666666667,3272.1474004078736,0.0017238146088537152,-225.4775227752497,149.45312579458124,-33.167488389436556,24.077939505072152,-8.446212696382906,8.144091074459665,2.9515660733974967,13.22360447462188,-22.848570989267753,14.334081181665008,-5.806101632721772,-3.408147715132974,-2.8409118436509484,1.0203200319564711,-13.723180132327329,8.691454965647328,-14.419421626537373,3.9667055978480654,-8.650716579959656,0.22523055169460307,-17.625532292175958,13.159103786499465,-5.186192401939537,-3.4512151783622125,1.3648478884194024,-2.018987924698605,1.2166846775565223,-2.3404727106791126,-0.551508769556318,-2.93952735033066,2.2372840321808063,-5.397006355521216,1.3757893318201313,-1.6877843901522893,-0.6386997665720665,-1.9987628057003974,1.4536589789649943,-2.4396162184372785,0.2838439191258387,-1.0932684581993655,-1.1848126714141585,1.2299941176793399,-0.5452903404994868,-0.27335896333299237,0.2555436348204556,-0.10039006789039437,0.20885899672174882,-0.14962327919231383,-0.07709100723323856,-0.25529903255121406,0.18507550485553337,-0.36447559487084746,0.17926404585993383,-0.10909141243167189,-0.01938410623616348,-0.07526331760766249,0.18773716286429806,-0.25885276017497993,0.036089618383694455,-0.08826196731906516
9,4.5,5.0,0.0026364757,0.06729166666666667,3022.054839598438,0.0013043445577123067,-231.90296456147016,156.98331473229558,-34.13745414856344,20.495539084947918,-5.306779180361259,5.102432163121373,4.6088266484931895,11.800164819889297,-26.937082997017605,12.104342437019227,-10.726122240089843,-4.227646709726469,-1.8721204729625085,1.2856032305887544,-14.585900106880498,7.140267880328622,-13.34881357420304,5.283621754204761,-9.427364134294386,-2.702409317068194,-17.625532292175958,13.159103786499465,-5.186192401939537,-3.4512151783622125,1.3648478884194024,-2.018987924698605,1.2166846775565223,-2.3404727106791126,-0.551508769556318,-2.93952735033066,2.2372840321808063,-5.397006355521216,1.3757893318201313,-1.6877843901522893,-0.6386997665720665,-1.9987628057003974,1.4536589789649943,-2.4396162184372785,0.2838439191258387,-1.0932684581993655,-1.1848126714141585,1.2299941176793399,-0.5452903404994868,-0.27335896333299237,0.2555436348204556,-0.10039006789039437,0.20885899672174882,-0.14962327919231383,-0.07709100723323856,-0.25529903255121406,0.18507550485553337,-0.36447559487084746,0.17926404585993383,-0.10909141243167189,-0.01938410623616348,-0.07526331760766249,0.18773716286429806,-0.25885276017497993,0.036089618383694455,-0.08826196731906516
